row_ID,sample_ID,collection_datetime_UTC,variable,value,units,censor_code
4721,243,3/10/1998 12:05,SpCond,13,us/cm,
4723,243,3/10/1998 12:05,K,0.005,mg/L,
4724,243,3/10/1998 12:05,Mg,0.01,mg/L,
4725,243,3/10/1998 12:05,Na,0.05,mg/L,
4715,243,3/10/1998 12:05,SO4,0.322,mg S/L,
4710,243,3/10/1998 12:05,SiO2,0.005,mg Si/L,
4711,243,3/10/1998 12:05,PO4,1.5,ug P/L,
4713,243,3/10/1998 12:05,TSP,1,ug P/L,
4726,243,3/10/1998 12:05,Fe,0.025,ug/L,
4729,244,3/16/1998 12:45,TN,1.1311021,mg N/L,
4735,244,3/16/1998 12:45,NO3,0.73,mg N/L,
4737,244,3/16/1998 12:45,NH4,0.22,mg N/L,
4742,244,3/16/1998 12:45,NO2,0.005,mg N/L,
4732,244,3/16/1998 12:45,pH as H+,1.432700734,mol/L,
4733,244,3/16/1998 12:45,pH,4.19,standard units,
4736,244,3/16/1998 12:45,Precip,0.58,in,
4738,244,3/16/1998 12:45,BktVol,1170,mL,
4739,244,3/16/1998 12:45,Ca,0.05,mg/L,
4741,244,3/16/1998 12:45,SpCond,33,us/cm,
4743,244,3/16/1998 12:45,K,0.005,mg/L,
4744,244,3/16/1998 12:45,Mg,0.02,mg/L,
4745,244,3/16/1998 12:45,Na,0.1,mg/L,
4730,244,3/16/1998 12:45,SO4,0.296,mg S/L,
4731,244,3/16/1998 12:45,SiO2,0.005,mg Si/L,
4727,244,3/16/1998 12:45,TSP,4.4,ug P/L,
4734,244,3/16/1998 12:45,PO4,4.5,ug P/L,
4746,244,3/16/1998 12:45,Fe,0.025,ug/L,
4749,245,3/20/1998 12:05,TN,0.536111406,mg N/L,
4756,245,3/20/1998 12:05,NO3,0.34,mg N/L,
4757,245,3/20/1998 12:05,NH4,0.124,mg N/L,
4762,245,3/20/1998 12:05,NO2,0.005,mg N/L,
4752,245,3/20/1998 12:05,pH as H+,1.460937904,mol/L,
4753,245,3/20/1998 12:05,pH,4.31,standard units,
4754,245,3/20/1998 12:05,Precip,0.39,in,
4758,245,3/20/1998 12:05,BktVol,1135,mL,
4759,245,3/20/1998 12:05,Ca,0.02,mg/L,
4761,245,3/20/1998 12:05,SpCond,22,us/cm,
4763,245,3/20/1998 12:05,K,0.005,mg/L,
4764,245,3/20/1998 12:05,Mg,0.01,mg/L,
4765,245,3/20/1998 12:05,Na,0.03,mg/L,
4750,245,3/20/1998 12:05,SO4,0.46,mg S/L,
4751,245,3/20/1998 12:05,SiO2,0.005,mg Si/L,
4747,245,3/20/1998 12:05,PO4,1.6,ug P/L,
4755,245,3/20/1998 12:05,TSP,0.5,ug P/L,
4766,245,3/20/1998 12:05,Fe,0.025,ug/L,
4767,246,3/23/1998 12:15,NO3,0.122,mg N/L,
4769,246,3/23/1998 12:15,TN,0.224670965,mg N/L,
4777,246,3/23/1998 12:15,NO2,0.005,mg N/L,
4786,246,3/23/1998 12:15,NH4,0.07,mg N/L,
4772,246,3/23/1998 12:15,pH as H+,1.512927012,mol/L,
4773,246,3/23/1998 12:15,pH,4.54,standard units,
4774,246,3/23/1998 12:15,Precip,0.48,in,
4778,246,3/23/1998 12:15,Na,0.07,mg/L,
4779,246,3/23/1998 12:15,Mg,0.005,mg/L,
4780,246,3/23/1998 12:15,K,0.005,mg/L,
4782,246,3/23/1998 12:15,SpCond,13,us/cm,
4784,246,3/23/1998 12:15,Ca,0.02,mg/L,
4785,246,3/23/1998 12:15,BktVol,1180,mL,
4770,246,3/23/1998 12:15,SO4,0.4,mg S/L,
4771,246,3/23/1998 12:15,SiO2,0.005,mg Si/L,
4775,246,3/23/1998 12:15,PO4,1.3,ug P/L,
4776,246,3/23/1998 12:15,TSP,1,ug P/L,
4781,246,3/23/1998 12:15,Fe,0.025,ug/L,
4792,247,4/2/1998 12:22,TN,0.763881281,mg N/L,
4796,247,4/2/1998 12:22,NO3,0.344,mg N/L,
4798,247,4/2/1998 12:22,NH4,0.32,mg N/L,
4806,247,4/2/1998 12:22,NO2,0.005,mg N/L,
4787,247,4/2/1998 12:22,Precip,0.73,in,
4788,247,4/2/1998 12:22,pH,4.29,standard units,
4789,247,4/2/1998 12:22,pH as H+,1.456286733,mol/L,
4799,247,4/2/1998 12:22,Ca,0.13,mg/L,
4801,247,4/2/1998 12:22,SpCond,26,us/cm,
4802,247,4/2/1998 12:22,BktVol,1200,mL,
4803,247,4/2/1998 12:22,K,0.005,mg/L,
4804,247,4/2/1998 12:22,Mg,0.03,mg/L,
4805,247,4/2/1998 12:22,Na,0.2,mg/L,
4795,247,4/2/1998 12:22,SO4,0.694,mg S/L,
4790,247,4/2/1998 12:22,SiO2,0.005,mg Si/L,
4791,247,4/2/1998 12:22,TSP,6.415737639,ug P/L,
4794,247,4/2/1998 12:22,PO4,6.6,ug P/L,
4797,247,4/2/1998 12:22,Fe,0.025,ug/L,
4810,248,4/20/1998 12:35,TN,0.461301172,mg N/L,
4816,248,4/20/1998 12:35,NO3,0.181,mg N/L,
4818,248,4/20/1998 12:35,NH4,0.22,mg N/L,
4826,248,4/20/1998 12:35,NO2,0.005,mg N/L,
4807,248,4/20/1998 12:35,Precip,1.35,in,
4813,248,4/20/1998 12:35,pH as H+,1.539015448,mol/L,
4814,248,4/20/1998 12:35,pH,4.66,standard units,
4817,248,4/20/1998 12:35,BktVol,2199,mL,
4819,248,4/20/1998 12:35,Na,0.05,mg/L,
4820,248,4/20/1998 12:35,Mg,0.02,mg/L,
4821,248,4/20/1998 12:35,K,0.005,mg/L,
4823,248,4/20/1998 12:35,SpCond,13,us/cm,
4825,248,4/20/1998 12:35,Ca,0.08,mg/L,
4811,248,4/20/1998 12:35,SO4,0.4,mg S/L,
4812,248,4/20/1998 12:35,SiO2,0.005,mg Si/L,
4808,248,4/20/1998 12:35,TSP,3.561147086,ug P/L,
4815,248,4/20/1998 12:35,PO4,3.7,ug P/L,
4822,248,4/20/1998 12:35,Fe,0.025,ug/L,
4832,249,5/4/1998 12:45,TN,0.571593366,mg N/L,
4836,249,5/4/1998 12:45,NO3,0.287,mg N/L,
4837,249,5/4/1998 12:45,NH4,0.182,mg N/L,
4842,249,5/4/1998 12:45,NO2,0.005,mg N/L,
4827,249,5/4/1998 12:45,Precip,0.56,in,
4828,249,5/4/1998 12:45,pH,4.56,standard units,
4829,249,5/4/1998 12:45,pH as H+,1.517322624,mol/L,
4838,249,5/4/1998 12:45,BktVol,985,mL,
4839,249,5/4/1998 12:45,Ca,0.16,mg/L,
4841,249,5/4/1998 12:45,SpCond,15,us/cm,
4843,249,5/4/1998 12:45,K,0.01,mg/L,
4844,249,5/4/1998 12:45,Mg,0.03,mg/L,
4845,249,5/4/1998 12:45,Na,0.04,mg/L,
4835,249,5/4/1998 12:45,SO4,0.4,mg S/L,
4830,249,5/4/1998 12:45,SiO2,0.005,mg Si/L,
4831,249,5/4/1998 12:45,PO4,1.6,ug P/L,
4834,249,5/4/1998 12:45,TSP,3.393277829,ug P/L,
4846,249,5/4/1998 12:45,Fe,0.025,ug/L,
4847,250,5/6/1998 12:15,NO2,0.005,mg N/L,
4848,250,5/6/1998 12:15,TN,1.142235588,mg N/L,
4854,250,5/6/1998 12:15,NO3,0.418,mg N/L,
4855,250,5/6/1998 12:15,NH4,0.358,mg N/L,
4851,250,5/6/1998 12:15,pH as H+,1.463255402,mol/L,
4852,250,5/6/1998 12:15,pH,4.32,standard units,
4853,250,5/6/1998 12:15,Precip,0.62,in,
4856,250,5/6/1998 12:15,K,0.14,mg/L,
4857,250,5/6/1998 12:15,Mg,0.05,mg/L,
4859,250,5/6/1998 12:15,SpCond,26,us/cm,
4861,250,5/6/1998 12:15,Ca,0.16,mg/L,
4862,250,5/6/1998 12:15,BktVol,1055,mL,
4863,250,5/6/1998 12:15,Na,0.16,mg/L,
4849,250,5/6/1998 12:15,SO4,0.66,mg S/L,
4850,250,5/6/1998 12:15,SiO2,0.005,mg Si/L,
4858,250,5/6/1998 12:15,Fe,0.025,ug/L,
4869,251,5/11/1998 11:45,TN,0.341418352,mg N/L,
4872,251,5/11/1998 11:45,NO3,0.009,mg N/L,
4874,251,5/11/1998 11:45,NH4,0.135,mg N/L,
4875,251,5/11/1998 11:45,NO2,0.005,mg N/L,
4864,251,5/11/1998 11:45,pH,4.81,standard units,
4865,251,5/11/1998 11:45,Precip,1.45,in,
4866,251,5/11/1998 11:45,pH as H+,1.570697084,mol/L,
4876,251,5/11/1998 11:45,Ca,0.05,mg/L,
4878,251,5/11/1998 11:45,SpCond,9,us/cm,
4879,251,5/11/1998 11:45,BktVol,2350,mL,
4880,251,5/11/1998 11:45,K,0.005,mg/L,
4881,251,5/11/1998 11:45,Mg,0.01,mg/L,
4882,251,5/11/1998 11:45,Na,0.05,mg/L,
4868,251,5/11/1998 11:45,SO4,0.105,mg S/L,
4871,251,5/11/1998 11:45,SiO2,0.005,mg Si/L,
4867,251,5/11/1998 11:45,PO4,4.9,ug P/L,
4873,251,5/11/1998 11:45,TSP,0.5,ug P/L,
4883,251,5/11/1998 11:45,Fe,0.025,ug/L,
4884,252,5/12/1998 12:40,NO3,0.093,mg N/L,
4885,252,5/12/1998 12:40,TN,0.734634001,mg N/L,
4891,252,5/12/1998 12:40,NO2,0.005,mg N/L,
4892,252,5/12/1998 12:40,NH4,0.135,mg N/L,
4888,252,5/12/1998 12:40,pH as H+,1.631199404,mol/L,
4889,252,5/12/1998 12:40,pH,5.11,standard units,
4890,252,5/12/1998 12:40,Precip,0.33,in,
4893,252,5/12/1998 12:40,Na,0.04,mg/L,
4894,252,5/12/1998 12:40,Mg,0.04,mg/L,
4895,252,5/12/1998 12:40,K,0.21,mg/L,
4897,252,5/12/1998 12:40,SpCond,7,us/cm,
4899,252,5/12/1998 12:40,Ca,0.09,mg/L,
4900,252,5/12/1998 12:40,BktVol,540,mL,
4886,252,5/12/1998 12:40,SO4,0.221,mg S/L,
4887,252,5/12/1998 12:40,SiO2,0.03,mg Si/L,
4896,252,5/12/1998 12:40,Fe,0.025,ug/L,
4906,253,6/1/1998 12:25,TN,0.657605382,mg N/L,
4910,253,6/1/1998 12:25,NO3,0.181,mg N/L,
4912,253,6/1/1998 12:25,NH4,0.322,mg N/L,
4920,253,6/1/1998 12:25,NO2,0.005,mg N/L,
4901,253,6/1/1998 12:25,Precip,0.62,in,
4902,253,6/1/1998 12:25,pH,4.36,standard units,
4903,253,6/1/1998 12:25,pH as H+,1.472472057,mol/L,
4911,253,6/1/1998 12:25,Ca,0.1,mg/L,
4913,253,6/1/1998 12:25,Na,0.01,mg/L,
4914,253,6/1/1998 12:25,Mg,0.01,mg/L,
4915,253,6/1/1998 12:25,K,0.01,mg/L,
4917,253,6/1/1998 12:25,SpCond,26,us/cm,
4919,253,6/1/1998 12:25,BktVol,1020,mL,
4909,253,6/1/1998 12:25,SO4,0.72,mg S/L,
4904,253,6/1/1998 12:25,SiO2,0.005,mg Si/L,
4905,253,6/1/1998 12:25,TSP,5.071970398,ug P/L,
4908,253,6/1/1998 12:25,PO4,5.1,ug P/L,
4916,253,6/1/1998 12:25,Fe,0.025,ug/L,
4926,254,6/4/1998 12:25,TN,0.628837706,mg N/L,
4930,254,6/4/1998 12:25,NO3,0.2951,mg N/L,
4932,254,6/4/1998 12:25,NH4,0.201,mg N/L,
4936,254,6/4/1998 12:25,NO2,0.005,mg N/L,
4921,254,6/4/1998 12:25,Precip,0.48,in,
4922,254,6/4/1998 12:25,pH,4.19,standard units,
4923,254,6/4/1998 12:25,pH as H+,1.432700734,mol/L,
4931,254,6/4/1998 12:25,BktVol,760,mL,
4933,254,6/4/1998 12:25,Ca,0.12,mg/L,
4935,254,6/4/1998 12:25,SpCond,25,us/cm,
4937,254,6/4/1998 12:25,K,0.02,mg/L,
4938,254,6/4/1998 12:25,Mg,0.02,mg/L,
4939,254,6/4/1998 12:25,Na,0.05,mg/L,
4929,254,6/4/1998 12:25,SO4,0.51,mg S/L,
4924,254,6/4/1998 12:25,SiO2,0.005,mg Si/L,
4925,254,6/4/1998 12:25,TSP,4.627672533,ug P/L,
4928,254,6/4/1998 12:25,PO4,5.9,ug P/L,
4940,254,6/4/1998 12:25,Fe,0.025,ug/L,
4942,255,6/15/1998 12:25,NO3,0.104,mg N/L,
4943,255,6/15/1998 12:25,TN,0.185258291,mg N/L,
4951,255,6/15/1998 12:25,NO2,0.005,mg N/L,
4960,255,6/15/1998 12:25,NH4,0.073,mg N/L,
4946,255,6/15/1998 12:25,pH as H+,1.521698998,mol/L,
4947,255,6/15/1998 12:25,pH,4.58,standard units,
4948,255,6/15/1998 12:25,Precip,3.06,in,
4952,255,6/15/1998 12:25,Na,0.005,mg/L,
4953,255,6/15/1998 12:25,Mg,0.005,mg/L,
4954,255,6/15/1998 12:25,K,0.005,mg/L,
4956,255,6/15/1998 12:25,SpCond,10,us/cm,
4958,255,6/15/1998 12:25,Ca,0.01,mg/L,
4959,255,6/15/1998 12:25,BktVol,5250,mL,
4944,255,6/15/1998 12:25,SO4,0.29,mg S/L,
4945,255,6/15/1998 12:25,SiO2,0.005,mg Si/L,
4941,255,6/15/1998 12:25,TSP,1.528175987,ug P/L,
4949,255,6/15/1998 12:25,PO4,3.3,ug P/L,
4955,255,6/15/1998 12:25,Fe,0.025,ug/L,
4966,256,6/17/1998 12:10,TN,0.437847368,mg N/L,
4969,256,6/17/1998 12:10,NO3,0.196,mg N/L,
4971,256,6/17/1998 12:10,NH4,0.168,mg N/L,
4976,256,6/17/1998 12:10,NO2,0.005,mg N/L,
4961,256,6/17/1998 12:10,Precip,1.67,in,
4962,256,6/17/1998 12:10,pH,4.25,standard units,
4963,256,6/17/1998 12:10,pH as H+,1.446918983,mol/L,
4972,256,6/17/1998 12:10,BktVol,2900,mL,
4973,256,6/17/1998 12:10,Ca,0.01,mg/L,
4975,256,6/17/1998 12:10,SpCond,21,us/cm,
4977,256,6/17/1998 12:10,K,0.005,mg/L,
4978,256,6/17/1998 12:10,Mg,0.005,mg/L,
4979,256,6/17/1998 12:10,Na,0.005,mg/L,
4970,256,6/17/1998 12:10,SO4,0.648,mg S/L,
4968,256,6/17/1998 12:10,SiO2,0.005,mg Si/L,
4964,256,6/17/1998 12:10,PO4,1.5,ug P/L,
4965,256,6/17/1998 12:10,TSP,1.1,ug P/L,
4980,256,6/17/1998 12:10,Fe,0.025,ug/L,
4984,257,6/19/1998 12:25,TN,1.3242054,mg N/L,
4990,257,6/19/1998 12:25,NO3,0.299,mg N/L,
4991,257,6/19/1998 12:25,NO2,0.005,mg N/L,
4992,257,6/19/1998 12:25,NH4,0.881,mg N/L,
4987,257,6/19/1998 12:25,pH as H+,1.589235205,mol/L,
4988,257,6/19/1998 12:25,pH,4.9,standard units,
4989,257,6/19/1998 12:25,Precip,0.24,in,
4993,257,6/19/1998 12:25,Ca,0.06,mg/L,
4995,257,6/19/1998 12:25,SpCond,15,us/cm,
4996,257,6/19/1998 12:25,BktVol,390,mL,
4997,257,6/19/1998 12:25,K,0.02,mg/L,
4998,257,6/19/1998 12:25,Mg,0.005,mg/L,
4999,257,6/19/1998 12:25,Na,0.005,mg/L,
4985,257,6/19/1998 12:25,SO4,0.62,mg S/L,
4986,257,6/19/1998 12:25,SiO2,0.005,mg Si/L,
4981,257,6/19/1998 12:25,PO4,6.4,ug P/L,
4982,257,6/19/1998 12:25,TSP,8,ug P/L,
5000,257,6/19/1998 12:25,Fe,0.025,ug/L,
5003,258,6/26/1998 11:45,TN,0.956803107,mg N/L,
5009,258,6/26/1998 11:45,NO3,0.463,mg N/L,
5011,258,6/26/1998 11:45,NH4,0.43,mg N/L,
5016,258,6/26/1998 11:45,NO2,0.005,mg N/L,
5006,258,6/26/1998 11:45,pH as H+,1.410986974,mol/L,
5007,258,6/26/1998 11:45,pH,4.1,standard units,
5008,258,6/26/1998 11:45,Precip,0.93,in,
5012,258,6/26/1998 11:45,BktVol,1455,mL,
5013,258,6/26/1998 11:45,Ca,0.14,mg/L,
5015,258,6/26/1998 11:45,SpCond,37,us/cm,
5017,258,6/26/1998 11:45,K,0.005,mg/L,
5018,258,6/26/1998 11:45,Mg,0.02,mg/L,
5019,258,6/26/1998 11:45,Na,0.01,mg/L,
5004,258,6/26/1998 11:45,SO4,1.028,mg S/L,
5005,258,6/26/1998 11:45,SiO2,0.018304294,mg Si/L,
5001,258,6/26/1998 11:45,PO4,4.5,ug P/L,
5010,258,6/26/1998 11:45,TSP,3.3,ug P/L,
5020,258,6/26/1998 11:45,Fe,0.025,ug/L,
5023,259,7/1/1998 12:20,TN,0.538882998,mg N/L,
5029,259,7/1/1998 12:20,NO3,0.259,mg N/L,
5031,259,7/1/1998 12:20,NH4,0.218,mg N/L,
5036,259,7/1/1998 12:20,NO2,0.005,mg N/L,
5026,259,7/1/1998 12:20,pH as H+,1.521698998,mol/L,
5027,259,7/1/1998 12:20,pH,4.58,standard units,
5028,259,7/1/1998 12:20,Precip,0.64,in,
5032,259,7/1/1998 12:20,BktVol,950,mL,
5033,259,7/1/1998 12:20,Ca,0.12,mg/L,
5035,259,7/1/1998 12:20,SpCond,15,us/cm,
5037,259,7/1/1998 12:20,K,0.005,mg/L,
5038,259,7/1/1998 12:20,Mg,0.02,mg/L,
5039,259,7/1/1998 12:20,Na,0.005,mg/L,
5024,259,7/1/1998 12:20,SO4,0.41,mg S/L,
5025,259,7/1/1998 12:20,SiO2,0.039639873,mg Si/L,
5021,259,7/1/1998 12:20,PO4,5.2,ug P/L,
5030,259,7/1/1998 12:20,TSP,7.6,ug P/L,
5040,259,7/1/1998 12:20,Fe,0.025,ug/L,
5041,260,7/6/1998 12:10,NO3,0.18,mg N/L,
5043,260,7/6/1998 12:10,TN,0.442439896,mg N/L,
5051,260,7/6/1998 12:10,NO2,0.005,mg N/L,
5060,260,7/6/1998 12:10,NH4,0.216,mg N/L,
5046,260,7/6/1998 12:10,pH as H+,1.512927012,mol/L,
5047,260,7/6/1998 12:10,pH,4.54,standard units,
5048,260,7/6/1998 12:10,Precip,0.92,in,
5052,260,7/6/1998 12:10,Na,0.005,mg/L,
5053,260,7/6/1998 12:10,Mg,0.005,mg/L,
5054,260,7/6/1998 12:10,K,0.005,mg/L,
5056,260,7/6/1998 12:10,SpCond,15,us/cm,
5058,260,7/6/1998 12:10,Ca,0.03,mg/L,
5059,260,7/6/1998 12:10,BktVol,1560,mL,
5044,260,7/6/1998 12:10,SO4,0.36,mg S/L,
5045,260,7/6/1998 12:10,SiO2,0.039639873,mg Si/L,
5049,260,7/6/1998 12:10,PO4,3.8,ug P/L,
5050,260,7/6/1998 12:10,TSP,4.4,ug P/L,
5055,260,7/6/1998 12:10,Fe,0.025,ug/L,
5067,261,7/10/1998 11:40,TN,0.639918629,mg N/L,
5070,261,7/10/1998 11:40,NO3,0.283,mg N/L,
5072,261,7/10/1998 11:40,NH4,0.255,mg N/L,
5076,261,7/10/1998 11:40,NO2,0.005,mg N/L,
5061,261,7/10/1998 11:40,Precip,0.86,in,
5062,261,7/10/1998 11:40,pH,4.24,standard units,
5063,261,7/10/1998 11:40,pH as H+,1.444563269,mol/L,
5073,261,7/10/1998 11:40,BktVol,1445,mL,
5074,261,7/10/1998 11:40,Ca,0.03,mg/L,
5075,261,7/10/1998 11:40,SpCond,27,us/cm,
5077,261,7/10/1998 11:40,K,0.01,mg/L,
5078,261,7/10/1998 11:40,Mg,0.005,mg/L,
5079,261,7/10/1998 11:40,Na,0.01,mg/L,
5069,261,7/10/1998 11:40,SO4,0.564,mg S/L,
5064,261,7/10/1998 11:40,SiO2,0.071643241,mg Si/L,
5066,261,7/10/1998 11:40,TSP,4.7,ug P/L,
5068,261,7/10/1998 11:40,PO4,4.5,ug P/L,
5080,261,7/10/1998 11:40,Fe,0.025,ug/L,
5081,262,7/17/1998 12:15,NO3,0.769,mg N/L,
5083,262,7/17/1998 12:15,TN,2.10575903,mg N/L,
5088,262,7/17/1998 12:15,NO2,0.005,mg N/L,
5085,262,7/17/1998 12:15,pH as H+,1.366091654,mol/L,
5086,262,7/17/1998 12:15,pH,3.92,standard units,
5087,262,7/17/1998 12:15,Precip,0.3,in,
5090,262,7/17/1998 12:15,Mg,0.09,mg/L,
5091,262,7/17/1998 12:15,K,0.13,mg/L,
5095,262,7/17/1998 12:15,Ca,0.45,mg/L,
5096,262,7/17/1998 12:15,BktVol,420,mL,
5097,262,7/17/1998 12:15,Na,0.19,mg/L,
5089,262,7/17/1998 12:15,SiO2,0.005,mg Si/L,
5092,262,7/17/1998 12:15,Fe,0.06,ug/L,
5103,263,7/22/1998 12:15,NO2,0.005,mg N/L,
5100,263,7/22/1998 12:15,pH as H+,1.311031877,mol/L,
5101,263,7/22/1998 12:15,pH,3.71,standard units,
5102,263,7/22/1998 12:15,Precip,0.18,in,
5106,263,7/22/1998 12:15,BktVol,320,mL,
5099,263,7/22/1998 12:15,SiO2,0.188988924,mg Si/L,
5110,264,7/24/1998 12:15,TN,0.621548514,mg N/L,
5117,264,7/24/1998 12:15,NO3,0.292,mg N/L,
5119,264,7/24/1998 12:15,NH4,0.255,mg N/L,
5123,264,7/24/1998 12:15,NO2,0.005,mg N/L,
5113,264,7/24/1998 12:15,pH as H+,1.446918983,mol/L,
5114,264,7/24/1998 12:15,pH,4.25,standard units,
5116,264,7/24/1998 12:15,Precip,0.74,in,
5118,264,7/24/1998 12:15,Mg,0.09,mg/L,
5120,264,7/24/1998 12:15,BktVol,1260,mL,
5121,264,7/24/1998 12:15,Ca,0.06,mg/L,
5125,264,7/24/1998 12:15,K,0.005,mg/L,
5126,264,7/24/1998 12:15,Na,0.005,mg/L,
5127,264,7/24/1998 12:15,SpCond,28,us/cm,
5111,264,7/24/1998 12:15,SO4,0.743,mg S/L,
5112,264,7/24/1998 12:15,SiO2,0.005,mg Si/L,
5108,264,7/24/1998 12:15,PO4,2.8,ug P/L,
5115,264,7/24/1998 12:15,TSP,3.1,ug P/L,
5124,264,7/24/1998 12:15,Fe,0.06,ug/L,
5129,265,8/11/1998 21:33,NO3,0.255,mg N/L,
5130,265,8/11/1998 21:33,TN,0.470800707,mg N/L,
5138,265,8/11/1998 21:33,NO2,0.005,mg N/L,
5147,265,8/11/1998 21:33,NH4,0.163,mg N/L,
5133,265,8/11/1998 21:33,pH as H+,1.483874689,mol/L,
5134,265,8/11/1998 21:33,pH,4.41,standard units,
5135,265,8/11/1998 21:33,Precip,1.23,in,
5139,265,8/11/1998 21:33,Na,0.005,mg/L,
5140,265,8/11/1998 21:33,Mg,0.005,mg/L,
5141,265,8/11/1998 21:33,K,0.005,mg/L,
5143,265,8/11/1998 21:33,SpCond,22,us/cm,
5145,265,8/11/1998 21:33,Ca,0.03,mg/L,
5146,265,8/11/1998 21:33,BktVol,1360,mL,
5131,265,8/11/1998 21:33,SO4,0.585,mg S/L,
5132,265,8/11/1998 21:33,SiO2,0.402344711,mg Si/L,
5128,265,8/11/1998 21:33,TSP,1.6,ug P/L,
5136,265,8/11/1998 21:33,PO4,1.2,ug P/L,
5142,265,8/11/1998 21:33,Fe,0.025,ug/L,
5153,266,8/14/1998 12:10,TN,0.39563021,mg N/L,
5156,266,8/14/1998 12:10,NO3,0.106,mg N/L,
5158,266,8/14/1998 12:10,NH4,0.21,mg N/L,
5163,266,8/14/1998 12:10,NO2,0.005,mg N/L,
5148,266,8/14/1998 12:10,Precip,0.4,in,
5149,266,8/14/1998 12:10,pH,4.57,standard units,
5157,266,8/14/1998 12:10,pH as H+,1.519513205,mol/L,
5159,266,8/14/1998 12:10,BktVol,1400,mL,
5160,266,8/14/1998 12:10,Ca,0.03,mg/L,
5162,266,8/14/1998 12:10,SpCond,15,us/cm,
5164,266,8/14/1998 12:10,K,0.01,mg/L,
5165,266,8/14/1998 12:10,Mg,0.005,mg/L,
5166,266,8/14/1998 12:10,Na,0.005,mg/L,
5152,266,8/14/1998 12:10,SO4,0.296,mg S/L,
5155,266,8/14/1998 12:10,SiO2,0.005,mg Si/L,
5150,266,8/14/1998 12:10,TSP,0.5,ug P/L,
5151,266,8/14/1998 12:10,PO4,3.4,ug P/L,
5167,266,8/14/1998 12:10,Fe,0.025,ug/L,
5170,267,8/24/1998 12:00,TN,0.52717858,mg N/L,
5176,267,8/24/1998 12:00,NO3,0.272,mg N/L,
5177,267,8/24/1998 12:00,NH4,0.203,mg N/L,
5186,267,8/24/1998 12:00,NO2,0.005,mg N/L,
5173,267,8/24/1998 12:00,pH as H+,1.483874689,mol/L,
5174,267,8/24/1998 12:00,pH,4.41,standard units,
5175,267,8/24/1998 12:00,Precip,0.63,in,
5178,267,8/24/1998 12:00,BktVol,520,mL,
5179,267,8/24/1998 12:00,Na,0.005,mg/L,
5180,267,8/24/1998 12:00,Mg,0.01,mg/L,
5181,267,8/24/1998 12:00,K,0.005,mg/L,
5183,267,8/24/1998 12:00,SpCond,21,us/cm,
5185,267,8/24/1998 12:00,Ca,0.11,mg/L,
5171,267,8/24/1998 12:00,SO4,0.53,mg S/L,
5168,267,8/24/1998 12:00,PO4,1.17,ug P/L,
5182,267,8/24/1998 12:00,Fe,0.025,ug/L,
5191,268,8/25/1998 11:50,TN,0.498989644,mg N/L,
5195,268,8/25/1998 11:50,NO3,0.161,mg N/L,
5197,268,8/25/1998 11:50,NH4,0.316,mg N/L,
5198,268,8/25/1998 11:50,NO2,0.005,mg N/L,
5187,268,8/25/1998 11:50,Precip,0.06,in,
5188,268,8/25/1998 11:50,pH,4.36,standard units,
5189,268,8/25/1998 11:50,pH as H+,1.472472057,mol/L,
5199,268,8/25/1998 11:50,BktVol,720,mL,
5201,268,8/25/1998 11:50,SpCond,23,us/cm,
5202,268,8/25/1998 11:50,Ca,0.08,mg/L,
5203,268,8/25/1998 11:50,K,0.005,mg/L,
5204,268,8/25/1998 11:50,Mg,0.01,mg/L,
5205,268,8/25/1998 11:50,Na,0.005,mg/L,
5196,268,8/25/1998 11:50,SO4,0.82,mg S/L,
5190,268,8/25/1998 11:50,PO4,3.34,ug P/L,
5193,268,8/25/1998 11:50,TSP,2.4,ug P/L,
5206,268,8/25/1998 11:50,Fe,0.025,ug/L,
5207,269,9/8/1998 13:05,TN,1.91313463,mg N/L,
5208,269,9/8/1998 13:05,NO3,0.731,mg N/L,
5214,269,9/8/1998 13:05,NO2,0.005,mg N/L,
5224,269,9/8/1998 13:05,NH4,0.884,mg N/L,
5210,269,9/8/1998 13:05,pH as H+,1.406096988,mol/L,
5211,269,9/8/1998 13:05,pH,4.08,standard units,
5212,269,9/8/1998 13:05,Precip,0.23,in,
5216,269,9/8/1998 13:05,Na,0.03,mg/L,
5217,269,9/8/1998 13:05,Mg,0.1,mg/L,
5218,269,9/8/1998 13:05,K,0.06,mg/L,
5220,269,9/8/1998 13:05,SpCond,45,us/cm,
5222,269,9/8/1998 13:05,Ca,0.63,mg/L,
5223,269,9/8/1998 13:05,BktVol,400,mL,
5213,269,9/8/1998 13:05,PO4,11.9,ug P/L,
5219,269,9/8/1998 13:05,Fe,0.06,ug/L,
5230,270,9/16/1998 12:30,TN,2.011795908,mg N/L,
5236,270,9/16/1998 12:30,NH4,0.896801911,mg N/L,
5244,270,9/16/1998 12:30,NO2,0.01,mg N/L,
5225,270,9/16/1998 12:30,Precip,0.32,in,
5226,270,9/16/1998 12:30,pH,3.65,standard units,
5227,270,9/16/1998 12:30,pH as H+,1.294727168,mol/L,
5235,270,9/16/1998 12:30,Na,0.03,mg/L,
5237,270,9/16/1998 12:30,Mg,0.05,mg/L,
5238,270,9/16/1998 12:30,K,0.05,mg/L,
5242,270,9/16/1998 12:30,Ca,0.38,mg/L,
5243,270,9/16/1998 12:30,BktVol,540,mL,
5231,270,9/16/1998 12:30,PO4,3.5,ug P/L,
